,399006,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,information,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2015-11-09 21:00:00,2724.619,1.2728166,0.5174887,5.84990591018,0.0323577289763,0.116521373701,-0.83877306722,-27247.19,-420421.12,572169.99,572169.99,0.4938887,3.77050577049,0.252894326601,572169.99,572169.99,1,-0.153870258265,0.0,3.77050577049,"[{'status': 1, 'created': Timestamp('2015-11-06 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-09 21:00:00+0000', tz='UTC'), 'id': '8b891f4c259245dbbbbb9e0dfd928733', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-11-09 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-09 21:00:00+0000', tz='UTC'), 'id': '0883c7b8a33c42e0809ea02762b60515', 'filled': 0}]",2015-11-09 21:00:00+00:00,2015-11,2015-11-09 14:31:00+00:00,12640.4,151748.87,"[{'amount': 210, 'last_sale_price': 2724.6190000000001, 'cost_basis': 2478.1958095238097, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0908672203785,4.35122692803,0,0,0,10.6236590092,-393173.93,532282.4,532282.4,22,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': '8b891f4c259245dbbbbb9e0dfd928733', 'price': 2724.6190000000001, 'dt': Timestamp('2015-11-09 21:00:00+0000', tz='UTC')}]",0.0236
2015-11-10 21:00:00,2746.609,1.24386683798,0.5636577,5.94269534331,0.0339172035623,0.113842427244,-0.838511852344,-27467.09,-447888.21,604253.98,604253.98,0.5404577,3.8643622578,0.263397652258,604253.98,604253.98,1,-0.153870258265,0.0,3.8643622578,"[{'status': 1, 'created': Timestamp('2015-11-09 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-10 21:00:00+0000', tz='UTC'), 'id': '0883c7b8a33c42e0809ea02762b60515', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-11-10 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-10 21:00:00+0000', tz='UTC'), 'id': 'd6c7e1ccb8de4cf79e6a060b883f6f90', 'filled': 0}]",2015-11-10 21:00:00+00:00,2015-11,2015-11-10 14:31:00+00:00,4616.9,156365.77,"[{'amount': 220, 'last_sale_price': 2746.6089999999999, 'cost_basis': 2490.4009545454551, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0304246087631,4.52690378485,0,0,0,11.0439463828,-420421.12,572169.99,572169.99,23,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': '0883c7b8a33c42e0809ea02762b60515', 'price': 2746.6089999999999, 'dt': Timestamp('2015-11-10 21:00:00+0000', tz='UTC')}]",0.0232
2015-11-11 21:00:00,2804.677,1.23163225953,0.6913973,6.59431362111,0.0305796299592,0.11237854707,-1.05518918242,-28047.77,-475935.98,645075.71,645075.71,0.6681973,3.81386271576,0.299525378035,645075.71,645075.71,1,-0.153870258265,0.0,3.81386271576,"[{'status': 1, 'created': Timestamp('2015-11-10 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-11 21:00:00+0000', tz='UTC'), 'id': 'd6c7e1ccb8de4cf79e6a060b883f6f90', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-11-11 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-11 21:00:00+0000', tz='UTC'), 'id': '962750bdf0904e2493df75412b5ecd81', 'filled': 0}]",2015-11-11 21:00:00+00:00,2015-11,2015-11-11 14:31:00+00:00,12773.96,169139.73,"[{'amount': 230, 'last_sale_price': 2804.6770000000001, 'cost_basis': 2504.0694782608698, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0816928155056,5.07783115894,0,0,0,12.529973447,-447888.21,604253.98,604253.98,24,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': 'd6c7e1ccb8de4cf79e6a060b883f6f90', 'price': 2804.6770000000001, 'dt': Timestamp('2015-11-11 21:00:00+0000', tz='UTC')}]",0.0232
2015-11-12 21:00:00,2783.298,1.21778171116,0.6422156,5.76295137341,0.0161614340341,0.120221257585,-0.309620304144,-27833.98,-503769.96,667991.52,667991.52,0.6190156,4.0676237639,0.284453538801,667991.52,667991.52,1,-0.153870258265,0.0,4.0676237639,"[{'status': 1, 'created': Timestamp('2015-11-11 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-12 21:00:00+0000', tz='UTC'), 'id': '962750bdf0904e2493df75412b5ecd81', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-11-12 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-12 21:00:00+0000', tz='UTC'), 'id': '0057c62e1b33411fabf31180a6353f58', 'filled': 0}]",2015-11-12 21:00:00+00:00,2015-11,2015-11-12 14:31:00+00:00,-4918.17,164221.56,"[{'amount': 240, 'last_sale_price': 2783.2979999999998, 'cost_basis': 2515.7081666666668, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.029077556172,4.68947596986,0,0,0,11.474808659,-475935.98,645075.71,645075.71,25,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': '962750bdf0904e2493df75412b5ecd81', 'price': 2783.2979999999998, 'dt': Timestamp('2015-11-12 21:00:00+0000', tz='UTC')}]",0.0232
2015-11-13 21:00:00,2710.161,1.25950330037,0.4666768,4.41784952049,0.00477294206517,0.123458864094,0.696539450683,-27102.61,-530872.57,677540.25,677540.25,0.4438768,4.61956069667,0.220564285402,677540.25,677540.25,1,-0.153870258265,0.0,4.61956069667,"[{'status': 1, 'created': Timestamp('2015-11-12 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-13 21:00:00+0000', tz='UTC'), 'id': '0057c62e1b33411fabf31180a6353f58', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-11-13 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-13 21:00:00+0000', tz='UTC'), 'id': '299658ed2030498888af3a91bb052cd5', 'filled': 0}]",2015-11-13 21:00:00+00:00,2015-11,2015-11-13 14:31:00+00:00,-17553.88,146667.68,"[{'amount': 250, 'last_sale_price': 2710.1610000000001, 'cost_basis': 2523.4902800000004, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.106891445922,3.53717909669,0,0,0,7.54234519322,-503769.96,667991.52,667991.52,26,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': '0057c62e1b33411fabf31180a6353f58', 'price': 2710.1610000000001, 'dt': Timestamp('2015-11-13 21:00:00+0000', tz='UTC')}]",0.0228
2015-11-16 21:00:00,2797.162,1.29790338157,0.6841693,5.35267237993,0.0197473395816,0.129113353485,1.6866739891,-27972.62,-558845.19,727262.12,727262.12,0.6614693,4.31822453954,0.269326553675,727262.12,727262.12,1,-0.153870258265,0.0,4.31822453954,"[{'status': 1, 'created': Timestamp('2015-11-13 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-16 21:00:00+0000', tz='UTC'), 'id': '299658ed2030498888af3a91bb052cd5', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-11-16 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-16 21:00:00+0000', tz='UTC'), 'id': 'cea4eb37072047efa991e058b5b348c3', 'filled': 0}]",2015-11-16 21:00:00+00:00,2015-11,2015-11-16 14:31:00+00:00,21749.25,168416.93,"[{'amount': 260, 'last_sale_price': 2797.1619999999998, 'cost_basis': 2534.0199615384618, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.148289316365,4.37175768195,0,0,0,9.7891210568,-530872.57,677540.25,677540.25,27,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': '299658ed2030498888af3a91bb052cd5', 'price': 2797.1619999999998, 'dt': Timestamp('2015-11-16 21:00:00+0000', tz='UTC')}]",0.0227
2015-11-17 21:00:00,2717.052,1.34704099971,0.4758733,4.04001632852,0.0183815111563,0.126855692904,1.85387731146,-27171.52,-586016.71,733604.04,733604.04,0.4533733,4.97064375377,0.198181518323,733604.04,733604.04,1,-0.153870258265,0.0,4.97064375377,"[{'status': 1, 'created': Timestamp('2015-11-16 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-17 21:00:00+0000', tz='UTC'), 'id': 'cea4eb37072047efa991e058b5b348c3', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-11-17 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-17 21:00:00+0000', tz='UTC'), 'id': 'cfe6a9020b4a44c9b8e860d043ecca8c', 'filled': 0}]",2015-11-17 21:00:00+00:00,2015-11,2015-11-17 14:31:00+00:00,-20829.6,147587.33,"[{'amount': 270, 'last_sale_price': 2717.0520000000001, 'cost_basis': 2540.8026296296298, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.123678777425,3.23550877289,0,0,0,6.41459113666,-558845.19,727262.12,727262.12,28,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': 'cea4eb37072047efa991e058b5b348c3', 'price': 2717.0520000000001, 'dt': Timestamp('2015-11-17 21:00:00+0000', tz='UTC')}]",0.0225
2015-11-18 21:00:00,2661.165,1.36890279934,0.3249684,3.09883386376,0.0348410533858,0.132665824465,0.720803998849,-26612.65,-612629.36,745126.2,745126.2,0.3022684,5.62372808287,0.138955775221,745126.2,745126.2,1,-0.216642713099,0.0,5.62372808287,"[{'status': 1, 'created': Timestamp('2015-11-17 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-18 21:00:00+0000', tz='UTC'), 'id': 'cfe6a9020b4a44c9b8e860d043ecca8c', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-11-18 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-18 21:00:00+0000', tz='UTC'), 'id': 'fb2dcf7302cf43b5bdfed0cd5eec4b48', 'filled': 0}]",2015-11-18 21:00:00+00:00,2015-11,2015-11-18 14:31:00+00:00,-15090.49,132496.84,"[{'amount': 280, 'last_sale_price': 2661.165, 'cost_basis': 2545.1048571428573, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.102247869109,2.42499019696,0,0,0,4.53176913424,-586016.71,733604.04,733604.04,29,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': 'cfe6a9020b4a44c9b8e860d043ecca8c', 'price': 2661.165, 'dt': Timestamp('2015-11-18 21:00:00+0000', tz='UTC')}]",0.0227
2015-11-19 21:00:00,2770.752,1.48659494829,0.631802,5.02030977115,0.0336788138557,0.130534468812,0.467091123718,-27708.52,-640337.88,803518.08,803518.08,0.609402,4.92411505808,0.206210011847,803518.08,803518.08,1,-0.216642713099,0.0,4.92411505808,"[{'status': 1, 'created': Timestamp('2015-11-18 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-19 21:00:00+0000', tz='UTC'), 'id': 'fb2dcf7302cf43b5bdfed0cd5eec4b48', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-11-19 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-19 21:00:00+0000', tz='UTC'), 'id': '90b207541b07476e9519599e962f9517', 'filled': 0}]",2015-11-19 21:00:00+00:00,2015-11,2015-11-19 14:31:00+00:00,30683.36,163180.2,"[{'amount': 290, 'last_sale_price': 2770.752, 'cost_basis': 2552.889241379311, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.23157805122,3.46710378386,0,0,0,7.15659270242,-612629.36,745126.2,745126.2,30,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': 'fb2dcf7302cf43b5bdfed0cd5eec4b48', 'price': 2770.752, 'dt': Timestamp('2015-11-19 21:00:00+0000', tz='UTC')}]",0.0224
2015-11-20 21:00:00,2800.15,1.46441535483,0.7170462,5.25617495111,0.037617332596,0.128566516122,0.507233254234,-28002.5,-668340.38,840045.0,840045.0,0.6944462,4.89238437498,0.219578986953,840045.0,840045.0,1,-0.216642713099,0.0,4.89238437498,"[{'status': 1, 'created': Timestamp('2015-11-19 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-20 21:00:00+0000', tz='UTC'), 'id': '90b207541b07476e9519599e962f9517', 'filled': 10}, {'status': 0, 'created': Timestamp('2015-11-20 21:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2015-11-20 21:00:00+0000', tz='UTC'), 'id': '992bda3a74ef456188e8d30a1838e6ea', 'filled': 0}]",2015-11-20 21:00:00+00:00,2015-11,2015-11-20 14:31:00+00:00,8524.42,171704.62,"[{'amount': 300, 'last_sale_price': 2800.1500000000001, 'cost_basis': 2561.1346000000012, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.052239303543,3.69606211676,0,0,0,7.6395989713,-640337.88,803518.08,803518.08,31,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'399006', asset_name='', exchange=u'TEST', start_date=Timestamp('2015-10-09 00:00:00+0000', tz='UTC'), end_date=Timestamp('2016-02-05 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': '90b207541b07476e9519599e962f9517', 'price': 2800.1500000000001, 'dt': Timestamp('2015-11-20 21:00:00+0000', tz='UTC')}]",0.0226
